   0.5350852013       0.0579191446       1.5859893560       0.6040733457
   0.4684349298       0.0808716416       1.6328232288       0.9093325734
   0.3664177060       0.9096692204       1.8132671118      -1.1560276747
   0.6528326273       0.3637921810      -0.9188132882       1.0582717657
   0.0195816159       0.3663234711      -2.8411984444       3.1691870689
   0.1741768122       0.8649584651       1.8757338524      -2.1287219524
   0.0845113993       0.8252063394       1.5354541540      -3.0038645267
   0.7275200486       0.7396844029      -0.0784013048      -1.2079259157
   0.4831994176       0.6448072195      -1.1235656738      -1.4448748827
   0.7997350097       0.3223983049      -0.4457609653       0.9113848805
   0.1507556438       0.2085404992       0.7603515387       2.8525173664
   0.1056556702       0.6907141805      -1.1710047722      -2.9968407154
   0.8652651310       0.4253093600      -0.7281739712       0.3692420721
   0.2916146517       0.8931886554       1.8657656908      -1.4815511703
   0.2886110544       0.7958988547       0.6804335713      -2.2936375141
   0.7858563662       0.3982785344      -0.8455889821       0.6284416318
   0.3065973520       0.5794664025      -2.0486347675      -1.1173186302
   0.6560562849       0.2911190391      -0.3559965491       1.3471212387
   0.6674086452       0.9595779777       1.3209360838      -0.3428948522
   0.7167692780       0.1712279320       0.5882457495       1.0898489952
   0.2576864362       0.8830215931       1.8539571762      -1.6758975983
   0.4691151381       0.4346009493      -1.7117367983       0.7458357811
   0.7240485549       0.3119687438      -0.4629319310       1.1282539368
   0.1387574077       0.3804085851      -2.2039499283       2.0590250492
   0.3506693244       0.8578739762       1.3776650429      -1.7113504410
   0.4609611034       0.6449839473      -1.1577302217      -1.4922260046
   0.9810372591       0.4761391282      -0.2936220765       0.0443532951
   0.0229758024       0.3526897430      -2.5070757866       3.3308336735
   0.8159835339       0.3657286167      -0.6433496475       0.7230370045
   0.2825363874       0.1036806107       1.9187029600       1.4629844427
   0.1580521464       0.5563812256      -2.7340049744      -1.0111894608
   0.0526348948       0.8841292858       2.7490198612      -2.4504458904
   0.6590442061       0.8019911051       0.4447015822      -1.3125469685
   0.5102553368       0.6882268190      -0.6662535667      -1.6294863224
   0.4789667130       0.3934058547      -1.4435787201       1.1430958509
   0.6089839339       0.8205746412       0.6484672427      -1.3652462959
   0.0497643948       0.1675702929       1.8404606581       3.2299849987
   0.1470047235       0.8157891035       1.1937146187      -2.7214124203
   0.5912000537       0.0315625072       1.5254338980       0.3065426648
   0.0668419003       0.2860286236      -0.7923036218       3.4399771690
   0.0845196247       0.6086092591      -2.6180026531      -2.1275424957
   0.6721306443       0.4802179337      -1.3423298597       0.1677086055
