   0.4563900232       0.7263454199      -0.2814672291      -1.8798289299
   0.7155414820       0.8945938349       0.9791525006      -0.7635188103
   0.5048997402       0.0492034554       1.6900694370       0.5398004055
   0.0209310651       0.0536061525       3.9829723835       1.3946777582
   0.9430561066       0.7867059112       0.1187897772      -0.5059016347
   0.0729135275       0.6602002382      -1.8571583033      -2.9345676899
   0.4348687530       0.9150480628       1.6860079765      -0.9964152575
   0.7914263606       0.1049090624       0.8205383420       0.6357241869
   0.5850868821       0.5448324680      -1.5093116760      -0.4367732704
   0.9356533885       0.8973100185       0.4422166348      -0.3328518271
